date,parish,ldh_region,heat_advisory,excessive_heat_warning,headline,hazard_hours
2025-08-17,St. Charles,3,0,0,none,0.00
2025-08-17,St. Helena,9,0,0,none,0.00
2025-08-17,St. James,3,0,0,none,0.00
2025-08-17,St. John the Baptist,3,0,0,none,0.00
2025-08-17,St. Tammany,9,0,0,none,0.00
2025-08-17,Tangipahoa,9,0,0,none,0.00
2025-08-17,Terrebonne,3,0,0,none,0.00
2025-08-17,Washington,9,0,0,none,0.00
2025-08-17,West Baton Rouge,2,0,0,none,0.00
2025-08-17,West Feliciana,2,0,0,none,0.00
2025-08-18,Ascension,2,0,0,none,0.00
2025-08-18,Assumption,3,0,0,none,0.00
2025-08-18,East Baton Rouge,2,0,0,none,0.00
2025-08-18,East Feliciana,2,0,0,none,0.00
2025-08-18,Iberville,2,0,0,none,0.00
2025-08-18,Jefferson,1,0,0,none,0.00
2025-08-18,Lafourche,3,0,0,none,0.00
2025-08-18,Livingston,9,0,0,none,0.00
2025-08-18,Orleans,1,0,0,none,0.00
2025-08-18,Plaquemines,1,0,0,none,0.00
2025-08-18,Pointe Coupee,2,0,0,none,0.00
2025-08-18,St. Bernard,1,0,0,none,0.00
2025-08-18,St. Charles,3,0,0,none,0.00
2025-08-18,St. Helena,9,0,0,none,0.00
2025-08-18,St. James,3,0,0,none,0.00
2025-08-18,St. John the Baptist,3,0,0,none,0.00
2025-08-18,St. Tammany,9,0,0,none,0.00
2025-08-18,Tangipahoa,9,0,0,none,0.00
2025-08-18,Terrebonne,3,0,0,none,0.00
2025-08-18,Washington,9,0,0,none,0.00
2025-08-18,West Baton Rouge,2,0,0,none,0.00
2025-08-18,West Feliciana,2,0,0,none,0.00
2025-08-19,Ascension,2,1,0,advisory,9.00
2025-08-19,Assumption,3,1,0,advisory,9.00
2025-08-19,East Baton Rouge,2,1,0,advisory,9.00
2025-08-19,East Feliciana,2,1,0,advisory,9.00
2025-08-19,Iberville,2,1,0,advisory,9.00
2025-08-19,Jefferson,1,1,0,advisory,9.00
2025-08-19,Lafourche,3,1,0,advisory,9.00
2025-08-19,Livingston,9,1,0,advisory,9.00
2025-08-19,Orleans,1,1,0,advisory,9.00
2025-08-19,Plaquemines,1,1,0,advisory,9.00
2025-08-19,Pointe Coupee,2,1,0,advisory,9.00
2025-08-19,St. Bernard,1,1,0,advisory,9.00
2025-08-19,St. Charles,3,1,0,advisory,9.00
2025-08-19,St. Helena,9,1,0,advisory,9.00
2025-08-19,St. James,3,1,0,advisory,9.00
2025-08-19,St. John the Baptist,3,1,0,advisory,9.00
2025-08-19,St. Tammany,9,1,0,advisory,9.00
2025-08-19,Tangipahoa,9,1,0,advisory,9.00
2025-08-19,Terrebonne,3,1,0,advisory,9.00
2025-08-19,Washington,9,1,0,advisory,9.00
2025-08-19,West Baton Rouge,2,1,0,advisory,9.00
2025-08-19,West Feliciana,2,1,0,advisory,9.00
2025-08-20,Ascension,2,1,0,advisory,7.00
2025-08-20,Assumption,3,0,0,none,0.00
2025-08-20,East Baton Rouge,2,1,0,advisory,7.00
2025-08-20,East Feliciana,2,1,0,advisory,7.00
2025-08-20,Iberville,2,1,0,advisory,7.00
2025-08-20,Jefferson,1,1,0,advisory,7.00
2025-08-20,Lafourche,3,0,0,none,0.00
2025-08-20,Livingston,9,1,0,advisory,7.00
2025-08-20,Orleans,1,1,0,advisory,7.00
2025-08-20,Plaquemines,1,0,0,none,0.00
2025-08-20,Pointe Coupee,2,1,0,advisory,7.00
2025-08-20,St. Bernard,1,0,0,none,0.00
2025-08-20,St. Charles,3,1,0,advisory,7.00
2025-08-20,St. Helena,9,1,0,advisory,7.00
2025-08-20,St. James,3,1,0,advisory,7.00
2025-08-20,St. John the Baptist,3,1,0,advisory,7.00
2025-08-20,St. Tammany,9,1,0,advisory,7.00
2025-08-20,Tangipahoa,9,1,0,advisory,7.00
2025-08-20,Terrebonne,3,0,0,none,0.00
2025-08-20,Washington,9,1,0,advisory,7.00
2025-08-20,West Baton Rouge,2,1,0,advisory,7.00
2025-08-20,West Feliciana,2,1,0,advisory,7.00
2025-08-21,Ascension,2,0,0,none,0.00
2025-08-21,Assumption,3,0,0,none,0.00
2025-08-21,East Baton Rouge,2,0,0,none,0.00
2025-08-21,East Feliciana,2,0,0,none,0.00
2025-08-21,Iberville,2,0,0,none,0.00
2025-08-21,Jefferson,1,0,0,none,0.00
2025-08-21,Lafourche,3,0,0,none,0.00
2025-08-21,Livingston,9,0,0,none,0.00
2025-08-21,Orleans,1,0,0,none,0.00
2025-08-21,Plaquemines,1,0,0,none,0.00
2025-08-21,Pointe Coupee,2,0,0,none,0.00
2025-08-21,St. Bernard,1,0,0,none,0.00
2025-08-21,St. Charles,3,0,0,none,0.00
2025-08-21,St. Helena,9,0,0,none,0.00
2025-08-21,St. James,3,0,0,none,0.00
2025-08-21,St. John the Baptist,3,0,0,none,0.00
2025-08-21,St. Tammany,9,0,0,none,0.00
2025-08-21,Tangipahoa,9,0,0,none,0.00
2025-08-21,Terrebonne,3,0,0,none,0.00
2025-08-21,Washington,9,0,0,none,0.00
2025-08-21,West Baton Rouge,2,0,0,none,0.00
2025-08-21,West Feliciana,2,0,0,none,0.00
2025-08-22,Ascension,2,0,0,none,0.00
2025-08-22,Assumption,3,0,0,none,0.00
2025-08-22,East Baton Rouge,2,0,0,none,0.00
2025-08-22,East Feliciana,2,0,0,none,0.00
2025-08-22,Iberville,2,0,0,none,0.00
2025-08-22,Jefferson,1,0,0,none,0.00
2025-08-22,Lafourche,3,0,0,none,0.00
2025-08-22,Livingston,9,0,0,none,0.00
2025-08-22,Orleans,1,0,0,none,0.00
2025-08-22,Plaquemines,1,0,0,none,0.00
2025-08-22,Pointe Coupee,2,0,0,none,0.00
2025-08-22,St. Bernard,1,0,0,none,0.00
2025-08-22,St. Charles,3,0,0,none,0.00
2025-08-22,St. Helena,9,0,0,none,0.00
2025-08-22,St. James,3,0,0,none,0.00
2025-08-22,St. John the Baptist,3,0,0,none,0.00
2025-08-22,St. Tammany,9,0,0,none,0.00
2025-08-22,Tangipahoa,9,0,0,none,0.00
2025-08-22,Terrebonne,3,0,0,none,0.00
2025-08-22,Washington,9,0,0,none,0.00
2025-08-22,West Baton Rouge,2,0,0,none,0.00
2025-08-22,West Feliciana,2,0,0,none,0.00
2025-08-23,Ascension,2,0,0,none,0.00
2025-08-23,Assumption,3,0,0,none,0.00
2025-08-23,East Baton Rouge,2,0,0,none,0.00
2025-08-23,East Feliciana,2,0,0,none,0.00
2025-08-23,Iberville,2,0,0,none,0.00
2025-08-23,Jefferson,1,0,0,none,0.00
2025-08-23,Lafourche,3,0,0,none,0.00
2025-08-23,Livingston,9,0,0,none,0.00
2025-08-23,Orleans,1,0,0,none,0.00
2025-08-23,Plaquemines,1,0,0,none,0.00
2025-08-23,Pointe Coupee,2,0,0,none,0.00
2025-08-23,St. Bernard,1,0,0,none,0.00
2025-08-23,St. Charles,3,0,0,none,0.00
2025-08-23,St. Helena,9,0,0,none,0.00
2025-08-23,St. James,3,0,0,none,0.00
2025-08-23,St. John the Baptist,3,0,0,none,0.00
2025-08-23,St. Tammany,9,0,0,none,0.00
2025-08-23,Tangipahoa,9,0,0,none,0.00
2025-08-23,Terrebonne,3,0,0,none,0.00
2025-08-23,Washington,9,0,0,none,0.00
2025-08-23,West Baton Rouge,2,0,0,none,0.00
2025-08-23,West Feliciana,2,0,0,none,0.00
2025-08-24,Ascension,2,0,0,none,0.00
2025-08-24,Assumption,3,0,0,none,0.00
2025-08-24,East Baton Rouge,2,0,0,none,0.00
2025-08-24,East Feliciana,2,0,0,none,0.00
2025-08-24,Iberville,2,0,0,none,0.00
2025-08-24,Jefferson,1,0,0,none,0.00
2025-08-24,Lafourche,3,0,0,none,0.00
2025-08-24,Livingston,9,0,0,none,0.00
2025-08-24,Orleans,1,0,0,none,0.00
2025-08-24,Plaquemines,1,0,0,none,0.00
2025-08-24,Pointe Coupee,2,0,0,none,0.00
2025-08-24,St. Bernard,1,0,0,none,0.00
2025-08-24,St. Charles,3,0,0,none,0.00
2025-08-24,St. Helena,9,0,0,none,0.00
2025-08-24,St. James,3,0,0,none,0.00
2025-08-24,St. John the Baptist,3,0,0,none,0.00
2025-08-24,St. Tammany,9,0,0,none,0.00
2025-08-24,Tangipahoa,9,0,0,none,0.00
2025-08-24,Terrebonne,3,0,0,none,0.00
2025-08-24,Washington,9,0,0,none,0.00
2025-08-24,West Baton Rouge,2,0,0,none,0.00
2025-08-24,West Feliciana,2,0,0,none,0.00
2025-08-25,Ascension,2,0,0,none,0.00
2025-08-25,Assumption,3,0,0,none,0.00
2025-08-25,East Baton Rouge,2,0,0,none,0.00
2025-08-25,East Feliciana,2,0,0,none,0.00
2025-08-25,Iberville,2,0,0,none,0.00
2025-08-25,Jefferson,1,0,0,none,0.00
2025-08-25,Lafourche,3,0,0,none,0.00
2025-08-25,Livingston,9,0,0,none,0.00
2025-08-25,Orleans,1,0,0,none,0.00
2025-08-25,Plaquemines,1,0,0,none,0.00
2025-08-25,Pointe Coupee,2,0,0,none,0.00
2025-08-25,St. Bernard,1,0,0,none,0.00
2025-08-25,St. Charles,3,0,0,none,0.00
2025-08-25,St. Helena,9,0,0,none,0.00
2025-08-25,St. James,3,0,0,none,0.00
2025-08-25,St. John the Baptist,3,0,0,none,0.00
2025-08-25,St. Tammany,9,0,0,none,0.00
2025-08-25,Tangipahoa,9,0,0,none,0.00
2025-08-25,Terrebonne,3,0,0,none,0.00
2025-08-25,Washington,9,0,0,none,0.00
2025-08-25,West Baton Rouge,2,0,0,none,0.00
2025-08-25,West Feliciana,2,0,0,none,0.00
2025-08-26,Ascension,2,0,0,none,0.00
2025-08-26,Assumption,3,0,0,none,0.00
2025-08-26,East Baton Rouge,2,0,0,none,0.00
2025-08-26,East Feliciana,2,0,0,none,0.00
2025-08-26,Iberville,2,0,0,none,0.00
2025-08-26,Jefferson,1,0,0,none,0.00
2025-08-26,Lafourche,3,0,0,none,0.00
2025-08-26,Livingston,9,0,0,none,0.00
2025-08-26,Orleans,1,0,0,none,0.00
2025-08-26,Plaquemines,1,0,0,none,0.00
2025-08-26,Pointe Coupee,2,0,0,none,0.00
2025-08-26,St. Bernard,1,0,0,none,0.00
2025-08-26,St. Charles,3,0,0,none,0.00
2025-08-26,St. Helena,9,0,0,none,0.00
2025-08-26,St. James,3,0,0,none,0.00
2025-08-26,St. John the Baptist,3,0,0,none,0.00
2025-08-26,St. Tammany,9,0,0,none,0.00
2025-08-26,Tangipahoa,9,0,0,none,0.00
2025-08-26,Terrebonne,3,0,0,none,0.00
2025-08-26,Washington,9,0,0,none,0.00
2025-08-26,West Baton Rouge,2,0,0,none,0.00
2025-08-26,West Feliciana,2,0,0,none,0.00
2025-08-27,Ascension,2,0,0,none,0.00
2025-08-27,Assumption,3,0,0,none,0.00
2025-08-27,East Baton Rouge,2,0,0,none,0.00
2025-08-27,East Feliciana,2,0,0,none,0.00
2025-08-27,Iberville,2,0,0,none,0.00
2025-08-27,Jefferson,1,0,0,none,0.00
2025-08-27,Lafourche,3,0,0,none,0.00
2025-08-27,Livingston,9,0,0,none,0.00
2025-08-27,Orleans,1,0,0,none,0.00
2025-08-27,Plaquemines,1,0,0,none,0.00
2025-08-27,Pointe Coupee,2,0,0,none,0.00
2025-08-27,St. Bernard,1,0,0,none,0.00
2025-08-27,St. Charles,3,0,0,none,0.00
2025-08-27,St. Helena,9,0,0,none,0.00
2025-08-27,St. James,3,0,0,none,0.00
2025-08-27,St. John the Baptist,3,0,0,none,0.00
2025-08-27,St. Tammany,9,0,0,none,0.00
2025-08-27,Tangipahoa,9,0,0,none,0.00
2025-08-27,Terrebonne,3,0,0,none,0.00
2025-08-27,Washington,9,0,0,none,0.00
2025-08-27,West Baton Rouge,2,0,0,none,0.00
2025-08-27,West Feliciana,2,0,0,none,0.00
2025-08-28,Ascension,2,0,0,none,0.00
2025-08-28,Assumption,3,0,0,none,0.00
2025-08-28,East Baton Rouge,2,0,0,none,0.00
2025-08-28,East Feliciana,2,0,0,none,0.00
2025-08-28,Iberville,2,0,0,none,0.00
2025-08-28,Jefferson,1,0,0,none,0.00
2025-08-28,Lafourche,3,0,0,none,0.00
2025-08-28,Livingston,9,0,0,none,0.00
2025-08-28,Orleans,1,0,0,none,0.00
2025-08-28,Plaquemines,1,0,0,none,0.00
2025-08-28,Pointe Coupee,2,0,0,none,0.00
2025-08-28,St. Bernard,1,0,0,none,0.00
2025-08-28,St. Charles,3,0,0,none,0.00
2025-08-28,St. Helena,9,0,0,none,0.00
2025-08-28,St. James,3,0,0,none,0.00
2025-08-28,St. John the Baptist,3,0,0,none,0.00
2025-08-28,St. Tammany,9,0,0,none,0.00
2025-08-28,Tangipahoa,9,0,0,none,0.00
2025-08-28,Terrebonne,3,0,0,none,0.00
2025-08-28,Washington,9,0,0,none,0.00
2025-08-28,West Baton Rouge,2,0,0,none,0.00
2025-08-28,West Feliciana,2,0,0,none,0.00
2025-08-29,Ascension,2,0,0,none,0.00
2025-08-29,Assumption,3,0,0,none,0.00
2025-08-29,East Baton Rouge,2,0,0,none,0.00
2025-08-29,East Feliciana,2,0,0,none,0.00
2025-08-29,Iberville,2,0,0,none,0.00
2025-08-29,Jefferson,1,0,0,none,0.00
2025-08-29,Lafourche,3,0,0,none,0.00
2025-08-29,Livingston,9,0,0,none,0.00
2025-08-29,Orleans,1,0,0,none,0.00
2025-08-29,Plaquemines,1,0,0,none,0.00
2025-08-29,Pointe Coupee,2,0,0,none,0.00
2025-08-29,St. Bernard,1,0,0,none,0.00
2025-08-29,St. Charles,3,0,0,none,0.00
2025-08-29,St. Helena,9,0,0,none,0.00
2025-08-29,St. James,3,0,0,none,0.00
2025-08-29,St. John the Baptist,3,0,0,none,0.00
2025-08-29,St. Tammany,9,0,0,none,0.00
2025-08-29,Tangipahoa,9,0,0,none,0.00
2025-08-29,Terrebonne,3,0,0,none,0.00
2025-08-29,Washington,9,0,0,none,0.00
2025-08-29,West Baton Rouge,2,0,0,none,0.00
2025-08-29,West Feliciana,2,0,0,none,0.00
2025-08-30,Ascension,2,0,0,none,0.00
2025-08-30,Assumption,3,0,0,none,0.00
2025-08-30,East Baton Rouge,2,0,0,none,0.00
2025-08-30,East Feliciana,2,0,0,none,0.00
2025-08-30,Iberville,2,0,0,none,0.00
2025-08-30,Jefferson,1,0,0,none,0.00
2025-08-30,Lafourche,3,0,0,none,0.00
2025-08-30,Livingston,9,0,0,none,0.00
2025-08-30,Orleans,1,0,0,none,0.00
2025-08-30,Plaquemines,1,0,0,none,0.00
2025-08-30,Pointe Coupee,2,0,0,none,0.00
2025-08-30,St. Bernard,1,0,0,none,0.00
2025-08-30,St. Charles,3,0,0,none,0.00
2025-08-30,St. Helena,9,0,0,none,0.00
2025-08-30,St. James,3,0,0,none,0.00
2025-08-30,St. John the Baptist,3,0,0,none,0.00
2025-08-30,St. Tammany,9,0,0,none,0.00
2025-08-30,Tangipahoa,9,0,0,none,0.00
2025-08-30,Terrebonne,3,0,0,none,0.00
2025-08-30,Washington,9,0,0,none,0.00
2025-08-30,West Baton Rouge,2,0,0,none,0.00
2025-08-30,West Feliciana,2,0,0,none,0.00
2025-08-31,Ascension,2,0,0,none,0.00
2025-08-31,Assumption,3,0,0,none,0.00
2025-08-31,East Baton Rouge,2,0,0,none,0.00
2025-08-31,East Feliciana,2,0,0,none,0.00
2025-08-31,Iberville,2,0,0,none,0.00
2025-08-31,Jefferson,1,0,0,none,0.00
2025-08-31,Lafourche,3,0,0,none,0.00
2025-08-31,Livingston,9,0,0,none,0.00
2025-08-31,Orleans,1,0,0,none,0.00
2025-08-31,Plaquemines,1,0,0,none,0.00
2025-08-31,Pointe Coupee,2,0,0,none,0.00
2025-08-31,St. Bernard,1,0,0,none,0.00
2025-08-31,St. Charles,3,0,0,none,0.00
2025-08-31,St. Helena,9,0,0,none,0.00
2025-08-31,St. James,3,0,0,none,0.00
2025-08-31,St. John the Baptist,3,0,0,none,0.00
2025-08-31,St. Tammany,9,0,0,none,0.00
2025-08-31,Tangipahoa,9,0,0,none,0.00
2025-08-31,Terrebonne,3,0,0,none,0.00
2025-08-31,Washington,9,0,0,none,0.00
2025-08-31,West Baton Rouge,2,0,0,none,0.00
2025-08-31,West Feliciana,2,0,0,none,0.00
2025-09-01,Ascension,2,0,0,none,0.00
2025-09-01,Assumption,3,0,0,none,0.00
2025-09-01,East Baton Rouge,2,0,0,none,0.00
2025-09-01,East Feliciana,2,0,0,none,0.00
2025-09-01,Iberville,2,0,0,none,0.00
2025-09-01,Jefferson,1,0,0,none,0.00
2025-09-01,Lafourche,3,0,0,none,0.00
2025-09-01,Livingston,9,0,0,none,0.00
2025-09-01,Orleans,1,0,0,none,0.00
2025-09-01,Plaquemines,1,0,0,none,0.00
2025-09-01,Pointe Coupee,2,0,0,none,0.00
2025-09-01,St. Bernard,1,0,0,none,0.00
2025-09-01,St. Charles,3,0,0,none,0.00
2025-09-01,St. Helena,9,0,0,none,0.00
2025-09-01,St. James,3,0,0,none,0.00
2025-09-01,St. John the Baptist,3,0,0,none,0.00
2025-09-01,St. Tammany,9,0,0,none,0.00
2025-09-01,Tangipahoa,9,0,0,none,0.00
2025-09-01,Terrebonne,3,0,0,none,0.00
2025-09-01,Washington,9,0,0,none,0.00
2025-09-01,West Baton Rouge,2,0,0,none,0.00
2025-09-01,West Feliciana,2,0,0,none,0.00
2025-09-02,Ascension,2,0,0,none,0.00
2025-09-02,Assumption,3,0,0,none,0.00
2025-09-02,East Baton Rouge,2,0,0,none,0.00
2025-09-02,East Feliciana,2,0,0,none,0.00
2025-09-02,Iberville,2,0,0,none,0.00
2025-09-02,Jefferson,1,0,0,none,0.00
2025-09-02,Lafourche,3,0,0,none,0.00
2025-09-02,Livingston,9,0,0,none,0.00
2025-09-02,Orleans,1,0,0,none,0.00
2025-09-02,Plaquemines,1,0,0,none,0.00
2025-09-02,Pointe Coupee,2,0,0,none,0.00
2025-09-02,St. Bernard,1,0,0,none,0.00
2025-09-02,St. Charles,3,0,0,none,0.00
2025-09-02,St. Helena,9,0,0,none,0.00
2025-09-02,St. James,3,0,0,none,0.00
2025-09-02,St. John the Baptist,3,0,0,none,0.00
2025-09-02,St. Tammany,9,0,0,none,0.00
2025-09-02,Tangipahoa,9,0,0,none,0.00
2025-09-02,Terrebonne,3,0,0,none,0.00
2025-09-02,Washington,9,0,0,none,0.00
2025-09-02,West Baton Rouge,2,0,0,none,0.00
2025-09-02,West Feliciana,2,0,0,none,0.00
2025-09-03,Ascension,2,0,0,none,0.00
2025-09-03,Assumption,3,0,0,none,0.00
2025-09-03,East Baton Rouge,2,0,0,none,0.00
2025-09-03,East Feliciana,2,0,0,none,0.00
2025-09-03,Iberville,2,0,0,none,0.00
2025-09-03,Jefferson,1,0,0,none,0.00
2025-09-03,Lafourche,3,0,0,none,0.00
2025-09-03,Livingston,9,0,0,none,0.00
2025-09-03,Orleans,1,0,0,none,0.00
2025-09-03,Plaquemines,1,0,0,none,0.00
2025-09-03,Pointe Coupee,2,0,0,none,0.00
2025-09-03,St. Bernard,1,0,0,none,0.00
2025-09-03,St. Charles,3,0,0,none,0.00
2025-09-03,St. Helena,9,0,0,none,0.00
2025-09-03,St. James,3,0,0,none,0.00
2025-09-03,St. John the Baptist,3,0,0,none,0.00
2025-09-03,St. Tammany,9,0,0,none,0.00
2025-09-03,Tangipahoa,9,0,0,none,0.00
2025-09-03,Terrebonne,3,0,0,none,0.00
2025-09-03,Washington,9,0,0,none,0.00
2025-09-03,West Baton Rouge,2,0,0,none,0.00
2025-09-03,West Feliciana,2,0,0,none,0.00
2025-09-04,Ascension,2,0,0,none,0.00
2025-09-04,Assumption,3,0,0,none,0.00
2025-09-04,East Baton Rouge,2,0,0,none,0.00
2025-09-04,East Feliciana,2,0,0,none,0.00
2025-09-04,Iberville,2,0,0,none,0.00
2025-09-04,Jefferson,1,0,0,none,0.00
2025-09-04,Lafourche,3,0,0,none,0.00
2025-09-04,Livingston,9,0,0,none,0.00
2025-09-04,Orleans,1,0,0,none,0.00
2025-09-04,Plaquemines,1,0,0,none,0.00
2025-09-04,Pointe Coupee,2,0,0,none,0.00
2025-09-04,St. Bernard,1,0,0,none,0.00
2025-09-04,St. Charles,3,0,0,none,0.00
2025-09-04,St. Helena,9,0,0,none,0.00
2025-09-04,St. James,3,0,0,none,0.00
2025-09-04,St. John the Baptist,3,0,0,none,0.00
2025-09-04,St. Tammany,9,0,0,none,0.00
2025-09-04,Tangipahoa,9,0,0,none,0.00
2025-09-04,Terrebonne,3,0,0,none,0.00
2025-09-04,Washington,9,0,0,none,0.00
2025-09-04,West Baton Rouge,2,0,0,none,0.00
2025-09-04,West Feliciana,2,0,0,none,0.00
2025-09-05,Ascension,2,0,0,none,0.00
2025-09-05,Assumption,3,0,0,none,0.00
2025-09-05,East Baton Rouge,2,0,0,none,0.00
2025-09-05,East Feliciana,2,0,0,none,0.00
2025-09-05,Iberville,2,0,0,none,0.00
2025-09-05,Jefferson,1,0,0,none,0.00
2025-09-05,Lafourche,3,0,0,none,0.00
2025-09-05,Livingston,9,0,0,none,0.00
2025-09-05,Orleans,1,0,0,none,0.00
2025-09-05,Plaquemines,1,0,0,none,0.00
2025-09-05,Pointe Coupee,2,0,0,none,0.00
2025-09-05,St. Bernard,1,0,0,none,0.00
2025-09-05,St. Charles,3,0,0,none,0.00
2025-09-05,St. Helena,9,0,0,none,0.00
2025-09-05,St. James,3,0,0,none,0.00
2025-09-05,St. John the Baptist,3,0,0,none,0.00
2025-09-05,St. Tammany,9,0,0,none,0.00
2025-09-05,Tangipahoa,9,0,0,none,0.00
2025-09-05,Terrebonne,3,0,0,none,0.00
2025-09-05,Washington,9,0,0,none,0.00
2025-09-05,West Baton Rouge,2,0,0,none,0.00
2025-09-05,West Feliciana,2,0,0,none,0.00
2025-09-06,Ascension,2,0,0,none,0.00
2025-09-06,Assumption,3,0,0,none,0.00
2025-09-06,East Baton Rouge,2,0,0,none,0.00
2025-09-06,East Feliciana,2,0,0,none,0.00
2025-09-06,Iberville,2,0,0,none,0.00
2025-09-06,Jefferson,1,0,0,none,0.00
2025-09-06,Lafourche,3,0,0,none,0.00
2025-09-06,Livingston,9,0,0,none,0.00
2025-09-06,Orleans,1,0,0,none,0.00
2025-09-06,Plaquemines,1,0,0,none,0.00
2025-09-06,Pointe Coupee,2,0,0,none,0.00
2025-09-06,St. Bernard,1,0,0,none,0.00
2025-09-06,St. Charles,3,0,0,none,0.00
2025-09-06,St. Helena,9,0,0,none,0.00
2025-09-06,St. James,3,0,0,none,0.00
2025-09-06,St. John the Baptist,3,0,0,none,0.00
2025-09-06,St. Tammany,9,0,0,none,0.00
2025-09-06,Tangipahoa,9,0,0,none,0.00
2025-09-06,Terrebonne,3,0,0,none,0.00
2025-09-06,Washington,9,0,0,none,0.00
2025-09-06,West Baton Rouge,2,0,0,none,0.00
2025-09-06,West Feliciana,2,0,0,none,0.00
2025-09-07,Ascension,2,0,0,none,0.00
2025-09-07,Assumption,3,0,0,none,0.00
2025-09-07,East Baton Rouge,2,0,0,none,0.00
2025-09-07,East Feliciana,2,0,0,none,0.00
2025-09-07,Iberville,2,0,0,none,0.00
2025-09-07,Jefferson,1,0,0,none,0.00
2025-09-07,Lafourche,3,0,0,none,0.00
2025-09-07,Livingston,9,0,0,none,0.00
2025-09-07,Orleans,1,0,0,none,0.00
2025-09-07,Plaquemines,1,0,0,none,0.00
2025-09-07,Pointe Coupee,2,0,0,none,0.00
2025-09-07,St. Bernard,1,0,0,none,0.00
2025-09-07,St. Charles,3,0,0,none,0.00
2025-09-07,St. Helena,9,0,0,none,0.00
2025-09-07,St. James,3,0,0,none,0.00
2025-09-07,St. John the Baptist,3,0,0,none,0.00
2025-09-07,St. Tammany,9,0,0,none,0.00
2025-09-07,Tangipahoa,9,0,0,none,0.00
2025-09-07,Terrebonne,3,0,0,none,0.00
2025-09-07,Washington,9,0,0,none,0.00
2025-09-07,West Baton Rouge,2,0,0,none,0.00
2025-09-07,West Feliciana,2,0,0,none,0.00
2025-09-08,Ascension,2,0,0,none,0.00
2025-09-08,Assumption,3,0,0,none,0.00
2025-09-08,East Baton Rouge,2,0,0,none,0.00
2025-09-08,East Feliciana,2,0,0,none,0.00
2025-09-08,Iberville,2,0,0,none,0.00
2025-09-08,Jefferson,1,0,0,none,0.00
2025-09-08,Lafourche,3,0,0,none,0.00
2025-09-08,Livingston,9,0,0,none,0.00
2025-09-08,Orleans,1,0,0,none,0.00
2025-09-08,Plaquemines,1,0,0,none,0.00
2025-09-08,Pointe Coupee,2,0,0,none,0.00
2025-09-08,St. Bernard,1,0,0,none,0.00
2025-09-08,St. Charles,3,0,0,none,0.00
2025-09-08,St. Helena,9,0,0,none,0.00
2025-09-08,St. James,3,0,0,none,0.00
2025-09-08,St. John the Baptist,3,0,0,none,0.00
2025-09-08,St. Tammany,9,0,0,none,0.00
2025-09-08,Tangipahoa,9,0,0,none,0.00
2025-09-08,Terrebonne,3,0,0,none,0.00
2025-09-08,Washington,9,0,0,none,0.00
2025-09-08,West Baton Rouge,2,0,0,none,0.00
2025-09-08,West Feliciana,2,0,0,none,0.00
2025-09-09,Ascension,2,0,0,none,0.00
2025-09-09,Assumption,3,0,0,none,0.00
2025-09-09,East Baton Rouge,2,0,0,none,0.00
2025-09-09,East Feliciana,2,0,0,none,0.00
2025-09-09,Iberville,2,0,0,none,0.00
2025-09-09,Jefferson,1,0,0,none,0.00
2025-09-09,Lafourche,3,0,0,none,0.00
2025-09-09,Livingston,9,0,0,none,0.00
2025-09-09,Orleans,1,0,0,none,0.00
2025-09-09,Plaquemines,1,0,0,none,0.00
2025-09-09,Pointe Coupee,2,0,0,none,0.00
2025-09-09,St. Bernard,1,0,0,none,0.00
2025-09-09,St. Charles,3,0,0,none,0.00
2025-09-09,St. Helena,9,0,0,none,0.00
2025-09-09,St. James,3,0,0,none,0.00
2025-09-09,St. John the Baptist,3,0,0,none,0.00
2025-09-09,St. Tammany,9,0,0,none,0.00
2025-09-09,Tangipahoa,9,0,0,none,0.00
2025-09-09,Terrebonne,3,0,0,none,0.00
2025-09-09,Washington,9,0,0,none,0.00
2025-09-09,West Baton Rouge,2,0,0,none,0.00
2025-09-09,West Feliciana,2,0,0,none,0.00
2025-09-10,Ascension,2,0,0,none,0.00
2025-09-10,Assumption,3,0,0,none,0.00
2025-09-10,East Baton Rouge,2,0,0,none,0.00
2025-09-10,East Feliciana,2,0,0,none,0.00
2025-09-10,Iberville,2,0,0,none,0.00
2025-09-10,Jefferson,1,0,0,none,0.00
2025-09-10,Lafourche,3,0,0,none,0.00
2025-09-10,Livingston,9,0,0,none,0.00
2025-09-10,Orleans,1,0,0,none,0.00
2025-09-10,Plaquemines,1,0,0,none,0.00
2025-09-10,Pointe Coupee,2,0,0,none,0.00
2025-09-10,St. Bernard,1,0,0,none,0.00
2025-09-10,St. Charles,3,0,0,none,0.00
2025-09-10,St. Helena,9,0,0,none,0.00
2025-09-10,St. James,3,0,0,none,0.00
2025-09-10,St. John the Baptist,3,0,0,none,0.00
2025-09-10,St. Tammany,9,0,0,none,0.00
2025-09-10,Tangipahoa,9,0,0,none,0.00
2025-09-10,Terrebonne,3,0,0,none,0.00
2025-09-10,Washington,9,0,0,none,0.00
2025-09-10,West Baton Rouge,2,0,0,none,0.00
2025-09-10,West Feliciana,2,0,0,none,0.00
2025-09-11,Ascension,2,0,0,none,0.00
2025-09-11,Assumption,3,0,0,none,0.00
2025-09-11,East Baton Rouge,2,0,0,none,0.00
2025-09-11,East Feliciana,2,0,0,none,0.00
2025-09-11,Iberville,2,0,0,none,0.00
2025-09-11,Jefferson,1,0,0,none,0.00
